"proteinName"	"ac"	"geneName"	"proteinDescription"	"idScore"	"idQValue"	"nbPeptides"	"allAccessions"	"R424_B_IL38_1_AL_250425_0944_Expl"	"R424_B_IL38_2_AL_250425_0944_Expl"	"R424_B_IL38_3_AL_250425_0944_Expl"	"R424_B_CD3_1_AL_250425_0944_Expl"	"R424_B_CD3_2_AL_250425_0944_Expl"	"R424_B_CD3_3_AL_250425_0944_Expl_"	"R424_B_G_1_AL_250425_0944_Expl_"	"R424_B_G_2_AL_250425_0944_Expl_"	"R424_B_G_3_AL_250425_0944_Expl"	"medianInt_IL38"	"medianInt_antiCD3"	"medianInt_Glycine"	"cv_IL38"	"cv_antiCD3"	"cv_Glycine"	"log2ratio_antiCD3"	"log2ratio_Glycine"	"fracNAFeatures.IL38"	"fracNAFeatures.antiCD3"	"fracNAFeatures.Glycine"	"pValue_antiCD3"	"pValue_Glycine"	"qValue_antiCD3"	"qValue_Glycine"	"FTestPValue"	"FTestQValue"
"sp|Q9NPH3|IL1AP_HUMAN"	"Q9NPH3"	"IL1RAP"	"Interleukin-1 receptor accessory protein OS=Homo sapiens OX=9606 GN=IL1RAP PE=1 SV=2"	13.7462	0	11	"sp|Q9NPH3|IL1AP_HUMAN"	1398719.91465185	418930.038285093	391500.038061933	737646.217573089	410707.994559631	464909.528919928	755304.816620255	621873.287401849	597484.212389043	418930.038285093	464909.528919928	621873.287401849	0.779165179643398	0.325835855333254	0.129070664045738	0.150240663457932	0.56991131486576	0.0238095238095238	0	0	0.669817601662439	0.849470078044923	0.754533149933405	0.857169202619348	0.768136341343686	0.771601618071552
"sp|Q9NPY3|C1QR1_HUMAN"	"Q9NPY3"	"CD93"	"Complement component C1q receptor OS=Homo sapiens OX=9606 GN=CD93 PE=1 SV=3"	2.9545	0	2	"sp|Q9NPY3|C1QR1_HUMAN"	11661.3703024668	14079.6330055355	17517.5930322989	21102.4217866403	22958.8249307446	30715.592032843	46952.0508608596	43178.215926129	43146.4955848766	14079.6330055355	22958.8249307446	43178.215926129	0.204089156746031	0.204586986289312	0.0492517735173028	0.705439074757102	1.61669390438955	0	0	0	0.00904383845208221	3.87538133069555e-05	0.0434356498996313	0.000136971149677493	5.14332613042867e-05	0.000141388553708903
"sp|Q9NQ25|SLAF7_HUMAN"	"Q9NQ25"	"SLAMF7"	"SLAM family member 7 OS=Homo sapiens OX=9606 GN=SLAMF7 PE=1 SV=1"	9.8895	0	9	"sp|Q9NQ25|SLAF7_HUMAN"	354555.314174889	704261.724189992	419581.5243647	391836.362043092	590730.271761191	563107.168181546	1164794.1294017	1129344.43889702	1017666.0679139	419581.5243647	563107.168181546	1129344.43889702	0.377426156053355	0.209124795161542	0.0695555251020401	0.424458363643861	1.42846250341758	0	0	0	0.73517476435323	0.00266588850578444	0.801604593727078	0.00387683948137611	0.0022658365900778	0.00322038051525951
"sp|Q9NUQ9|CYRIB_HUMAN"	"Q9NUQ9"	"CYRIB"	"CYFIP-related Rac1 interactor B OS=Homo sapiens OX=9606 GN=CYRIB PE=1 SV=1"	7.9846	0	8	"sp|Q9NUQ9|CYRIB_HUMAN"	280578.438854912	424412.563236626	476055.580103968	312418.025635977	264316.331588352	222419.652772876	200140.964138649	304364.269982855	189069.366582385	424412.563236626	264316.331588352	200140.964138649	0.257306690700786	0.169059365027726	0.275143232657233	-0.68320179374772	-1.08445087963994	0.0833333333333333	0	0	0.0609494877540049	0.0265079722702296	0.14437680077899	0.0326703422075892	0.0396968711381281	0.044195849867116
"sp|Q9NV96|CC50A_HUMAN"	"Q9NV96"	"TMEM30A"	"Cell cycle control protein 50A OS=Homo sapiens OX=9606 GN=TMEM30A PE=1 SV=1"	7.9344	0	8	"sp|Q9NV96|CC50A_HUMAN"	230997.139704912	194003.798617957	224914.314096085	237828.019626	215480.085839893	220304.14983455	599789.262968117	600647.037691866	564607.008633253	224914.314096085	220304.14983455	599789.262968117	0.0915659387969225	0.0523744118914973	0.034953094322935	-0.0298788095584932	1.41508021559015	0.0416666666666667	0	0	0.677332066968374	6.37271598186439e-06	0.757885796875836	6.62709581847032e-05	5.0727967759586e-07	1.16208714113106e-05
"sp|Q9NY25|CLC5A_HUMAN"	"Q9NY25"	"CLEC5A"	"C-type lectin domain family 5 member A OS=Homo sapiens OX=9606 GN=CLEC5A PE=1 SV=1"	4.9921	0	4	"sp|Q9NY25|CLC5A_HUMAN"	81057.9797074447	99693.4997692495	100716.966044928	219395.760310468	163319.44063701	182225.106492772	310245.957118582	347157.669283166	324670.033888884	99693.4997692495	182225.106492772	324670.033888884	0.11795115910935	0.151500714574885	0.0568248744426257	0.870150397556849	1.7034028881813	0	0.133333333333333	0	0.000700644107486892	3.81621609891392e-06	0.0114112429995098	6.56747162000348e-05	2.92156258387575e-06	2.01196268662784e-05
"sp|Q9NY35|CLDN1_HUMAN"	"Q9NY35"	"CLDND1"	"Claudin domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CLDND1 PE=1 SV=1"	1.9973	0	2	"sp|Q9NY35|CLDN1_HUMAN"	33011.2727981779	38257.0158277093	28245.4731100637	24363.8108074947	50285.9664761468	95427.1838062577	95512.0691155407	90288.5779574009	82089.4352231158	33011.2727981779	50285.9664761468	90288.5779574009	0.150964697888473	0.634340362174859	0.0757706224070624	0.607197072145009	1.45158472487626	0	0	0	0.270532090586313	3.58087367313053e-05	0.405862886693355	0.000128603420088774	0.0229464656661146	0.0262920052572291
"sp|Q9NY47|CA2D2_HUMAN"	"Q9NY47"	"CACNA2D2"	"Voltage-dependent calcium channel subunit alpha-2delta-2 OS=Homo sapiens OX=9606 GN=CACNA2D2 PE=1 SV=2"	12.8303	0	13	"sp|Q9NY47|CA2D2_HUMAN"	671410.885688356	543699.539110379	676694.37247298	759981.009496949	609970.729832869	723153.910507523	782483.135947363	767278.592749804	771925.991778756	671410.885688356	723153.910507523	771925.991778756	0.119418888964253	0.11204912350785	0.0100676829368279	0.107106804092549	0.201266608216383	0	0	0	0.369704182496885	0.0385487189293895	0.500228563843229	0.0467342000813651	0.108776600072248	0.116446744949137
"sp|Q9NZ01|TECR_HUMAN"	"Q9NZ01"	"TECR"	"Very-long-chain enoyl-CoA reductase OS=Homo sapiens OX=9606 GN=TECR PE=1 SV=1"	8.9427	0	7	"sp|Q9NZ01|TECR_HUMAN"	716848.4057624	768636.050289146	757959.710837342	606848.398126481	543234.554882145	669772.671151483	375812.121109284	376710.436097153	392366.66653255	757959.710837342	606848.398126481	376710.436097153	0.0365648715981737	0.104298446171265	0.0243935178682775	-0.320785014554598	-1.00866516317667	0	0	0	0.0493722872040016	2.16821999817761e-05	0.128329524717016	0.000105720507940339	2.74599269021748e-05	8.9044811508023e-05
"sp|Q9NZ08|ERAP1_HUMAN"	"Q9NZ08"	"ERAP1"	"Endoplasmic reticulum aminopeptidase 1 OS=Homo sapiens OX=9606 GN=ERAP1 PE=1 SV=3"	7.9801	0	7	"sp|Q9NZ08|ERAP1_HUMAN"	425140.493203912	391812.498190614	446352.913341978	271313.978544878	302202.816030421	518142.44582177	185691.610307244	203167.033064326	182332.99762858	425140.493203912	302202.816030421	185691.610307244	0.0652895824766901	0.369564363778216	0.0587496129985787	-0.492422573281043	-1.19503104272703	0	0	0	0.329027280420286	1.93109237634838e-05	0.466645909385883	9.84709700305893e-05	0.00181112232120683	0.00263006458818731
"sp|Q9NZQ7|PD1L1_HUMAN"	"Q9NZQ7"	"CD274"	"Programmed cell death 1 ligand 1 OS=Homo sapiens OX=9606 GN=CD274 PE=1 SV=1"	4.943	0	5	"sp|Q9NZQ7|PD1L1_HUMAN"	204168.334075445	335750.744504124	244326.079849723	203870.789533365	360672.98943885	482352.898290135	563585.556766635	565857.233654227	491499.764327359	244326.079849723	360672.98943885	563585.556766635	0.257962226776531	0.400067282723754	0.0782688770135209	0.561883516744373	1.20582677164516	0	0	0	0.338987776731301	0.00123437663649572	0.477729609401918	0.00197264017506971	0.0203175713762654	0.0234812070576908
"sp|Q9NZS2|KLRF1_HUMAN"	"Q9NZS2"	"KLRF1"	"Killer cell lectin-like receptor subfamily F member 1 OS=Homo sapiens OX=9606 GN=KLRF1 PE=1 SV=3"	1.9966	0	2	"sp|Q9NZS2|KLRF1_HUMAN"	35367.6136659779	32576.2045314782	24604.9992987907	34169.924555141	40026.8388838727	33917.8079590978	117522.662778426	124468.421099634	125220.557857076	32576.2045314782	34169.924555141	124468.421099634	0.181045682355481	0.0959140899800361	0.0346717249437428	0.0689085378043703	1.93388933265217	0	0	0	0.219272016849252	8.21452260275419e-06	0.347918544549407	7.12636506316857e-05	9.24712004752002e-07	1.18127526252487e-05
"sp|Q9P1W8|SIRPG_HUMAN"	"Q9P1W8"	"SIRPG"	"Signal-regulatory protein gamma OS=Homo sapiens OX=9606 GN=SIRPG PE=1 SV=3"	10.9807	0	9	"sp|Q9P1W8|SIRPG_HUMAN"	390373.013757378	469976.711311009	420584.436364899	433386.172909731	415805.620890792	722810.111843067	1162740.75569918	1156540.53916581	1043588.22810487	420584.436364899	433386.172909731	1156540.53916581	0.0941152483281593	0.329003996610076	0.0598369116615028	0.0432576608558044	1.45934846678469	0	0	0	0.325030545253629	1.03762366911189e-05	0.462943292600051	8.05968152286909e-05	0.000241474171030768	0.000478649098660395
"sp|Q9P258|RCC2_HUMAN"	"Q9P258"	"RCC2"	"Protein RCC2 OS=Homo sapiens OX=9606 GN=RCC2 PE=1 SV=2"	13.9647	0	14	"sp|Q9P258|RCC2_HUMAN"	928363.159974845	1262961.9216144	1046187.67116469	1011826.69913144	1322901.25997998	1092406.2942592	628542.394414278	618940.130422509	616035.467489883	1046187.67116469	1092406.2942592	618940.130422509	0.157269220716335	0.141324271739814	0.0105373757910087	0.0623678580647393	-0.757269903160108	0	0	0	0.638921972592465	0.000835682374127488	0.732075261906975	0.00140613558165532	0.000432501549729167	0.000774560416136954
"sp|Q9P289|STK26_HUMAN"	"Q9P289"	"STK26"	"Serine	hreonine-protein kinase 26 OS=Homo sapiens OX=9606 GN=STK26 PE=1 SV=2"	1.9479	0	2	"sp|Q9P289|STK26_HUMAN"	65075.5767949779	111716.976718826	82711.33170543	47387.0879414978	42930.432547206	47065.1659660764	36902.012503289	34569.4853662536	37980.8101722595	82711.33170543	47065.1659660764	36902.012503289	0.272256496712947	0.0542718617572897	0.0477916976309318	-0.813425314244739	-1.16438549873103	0	0	0	0.00488038214290005	0.000775224496077297	0.0299091309308003	0.00132104582494805	0.0003262094774908	0.000608681371407415
"sp|Q9P2X0|DPM3_HUMAN"	"Q9P2X0"	"DPM3"	"Dolichol-phosphate mannosyltransferase subunit 3 OS=Homo sapiens OX=9606 GN=DPM3 PE=1 SV=2"	1.9957	0	2	"sp|Q9P2X0|DPM3_HUMAN"	120179.759744978	113064.174620772	137465.000534344	137726.743138041	107482.169431586	112003.726302618	56650.4896241321	55052.2049964613	57195.0530421872	120179.759744978	112003.726302618	56650.4896241321	0.10155121870942	0.137009659923029	0.0197829803771789	-0.101647212096626	-1.08503361258017	0	0	0	0.715922101501394	2.93605792390528e-05	0.785280728740445	0.000119769175867243	1.84500651125607e-05	6.66196945685974e-05
"sp|Q9UBQ0|VPS29_HUMAN"	"Q9UBQ0"	"VPS29"	"Vacuolar protein sorting-associated protein 29 OS=Homo sapiens OX=9606 GN=VPS29 PE=1 SV=1"	6.9671	0	7	"sp|Q9UBQ0|VPS29_HUMAN"	367924.386001423	381480.105549417	516021.355820713	765046.147620266	675015.405611238	568010.729212168	318383.068108406	365719.726771352	325868.414867969	381480.105549417	675015.405611238	325868.414867969	0.194096713053484	0.147364448058349	0.0755835860008468	0.823312607120684	-0.227318297331461	0	0	0	0.0105901608266657	0.0909018234842711	0.0473213068208322	0.104513628377785	0.000797769598233766	0.00127796185040805
"sp|Q9UBR2|CATZ_HUMAN"	"Q9UBR2"	"CTSZ"	"Cathepsin Z OS=Homo sapiens OX=9606 GN=CTSZ PE=1 SV=1"	2.9959	0	3	"sp|Q9UBR2|CATZ_HUMAN"	316185.564547467	389480.53523819	413653.677208826	548682.549504118	564667.909843801	492187.853239477	196177.615287696	186552.388472015	186796.803085732	389480.53523819	548682.549504118	186796.803085732	0.136033979746799	0.0711537979801721	0.0289078493928709	0.494420462893501	-1.06008146524918	0	0	0	0.0104082434676444	0.000201326065191131	0.0472041823685995	0.00044093708704156	3.93139652106513e-06	2.34247052021476e-05
"sp|Q9UBV8|PEF1_HUMAN"	"Q9UBV8"	"PEF1"	"Peflin OS=Homo sapiens OX=9606 GN=PEF1 PE=1 SV=1"	1.9583	0	2	"sp|Q9UBV8|PEF1_HUMAN"	67947.7740149779	57912.9535486454	51842.715873307	36250.5712432836	34116.9078884694	31098.513511421	41790.1703669775	51406.0624238991	45254.3227284405	57912.9535486454	34116.9078884694	45254.3227284405	0.1373094255254	0.0765377232305832	0.105528089600639	-0.763399178789452	-0.355830469711346	0	0	0	0.00124522559447148	0.0420012882772381	0.0148340422363005	0.0504619794409983	0.000912773743938864	0.00143990591784323
"sp|Q9UGN4|CLM8_HUMAN"	"Q9UGN4"	"CD300A"	"CMRF35-like molecule 8 OS=Homo sapiens OX=9606 GN=CD300A PE=1 SV=2"	6.972	0	6	"sp|Q9UGN4|CLM8_HUMAN"	910711.838197423	974337.902388613	941157.298275047	1241147.55655732	1246919.15328921	1147945.99313673	2320861.14461168	2463201.0080516	2123072.49195478	941157.298275047	1241147.55655732	2320861.14461168	0.0337797213366923	0.0458340571745528	0.0741910611794787	0.399166873726458	1.30215243998636	0	0	0	0.0149811835543636	8.32479926790819e-06	0.0592730446972334	7.12944347559317e-05	1.61396490314758e-06	1.54018365043226e-05
"sp|Q9UH99|SUN2_HUMAN"	"Q9UH99"	"SUN2"	"SUN domain-containing protein 2 OS=Homo sapiens OX=9606 GN=SUN2 PE=1 SV=3"	1.9926	0	2	"sp|Q9UH99|SUN2_HUMAN"	20995.2576749779	34619.5977363112	45630.6736980161	51682.5612792551	45844.7842187389	109630.271697852	22847.0828730522	25404.2189769026	43900.7871143738	34619.5977363112	51682.5612792551	25404.2189769026	0.365669098158361	0.510659895215845	0.374008283752824	0.578088607387652	-0.446520850513656	0.5	0	0	0.0535799938536672	0.735906668642342	0.134554270279134	0.749368375995556	0.05116569158888	0.0563075485689817
"sp|Q9UHG3|PCYOX_HUMAN"	"Q9UHG3"	"PCYOX1"	"Prenylcysteine oxidase 1 OS=Homo sapiens OX=9606 GN=PCYOX1 PE=1 SV=3"	1.9841	0	2	"sp|Q9UHG3|PCYOX_HUMAN"	56605.2817949779	73599.3681055802	74464.7123903349	34742.8989801798	27515.2123816514	27111.5235285229	22921.495246773	19607.3185174764	23692.5224792711	73599.3681055802	27515.2123816514	22921.495246773	0.147613337883742	0.144149233337316	0.0983305884947508	-1.41946391549959	-1.68299222089041	0	0	0	0.000339673525529661	2.45516344775632e-05	0.0078861506563527	0.000112332135828851	1.17028133877779e-05	4.73786626850644e-05
"sp|Q9UHN6|CEIP2_HUMAN"	"Q9UHN6"	"CEMIP2"	"Cell surface hyaluronidase OS=Homo sapiens OX=9606 GN=CEMIP2 PE=1 SV=1"	33.8554	0	31	"sp|Q9UHN6|CEIP2_HUMAN"	903506.956238324	1212630.24193399	1323869.7631169	1583855.3938728	1262140.40015471	1271626.25755677	2458754.54477256	2493685.09154325	2350572.8429168	1212630.24193399	1271626.25755677	2458754.54477256	0.189946576651024	0.133376999569455	0.0306511187614523	0.068535004269755	1.01978801164177	0	0.00980392156862745	0	0.198366007363458	0.000338954722522171	0.321380720034772	0.000675885834760627	0.00024873239235468	0.000490127545996832
"sp|Q9UHQ9|NB5R1_HUMAN"	"Q9UHQ9"	"CYB5R1"	"NADH-cytochrome b5 reductase 1 OS=Homo sapiens OX=9606 GN=CYB5R1 PE=1 SV=1"	1.9959	0	2	"sp|Q9UHQ9|NB5R1_HUMAN"	91459.0475249779	114179.072331362	126415.491027752	76355.346181687	57270.0747715223	64311.2302777576	57877.4644636834	55421.7242545603	59816.220079313	114179.072331362	64311.2302777576	57877.4644636834	0.160259909253355	0.146278701937323	0.0381648940290161	-0.828155652357683	-0.980224620278696	0	0	0	0.0051129767247905	0.000454644991020366	0.0302253845323898	0.000860348028333158	0.000522244590862441	0.000892223495386473
"sp|Q9UHW9|S12A6_HUMAN"	"Q9UHW9"	"SLC12A6"	"Solute carrier family 12 member 6 OS=Homo sapiens OX=9606 GN=SLC12A6 PE=1 SV=2"	16.8207	0	16	"sp|Q9UHW9|S12A6_HUMAN"	240476.150766312	279847.966229417	281249.998605889	313174.016756984	264517.090198552	279257.038153211	847555.829006013	885489.978455479	771763.890483661	279847.966229417	279257.038153211	847555.829006013	0.0866295862799753	0.0873461161658553	0.069351034057013	-0.00304962150518762	1.59866513944667	0	0	0	0.489614809819731	3.97151040260763e-06	0.608535592340795	6.56747162000348e-05	4.62491855593526e-07	1.16208714113106e-05
"sp|Q9UHX3|AGRE2_HUMAN"	"Q9UHX3"	"ADGRE2"	"Adhesion G protein-coupled receptor E2 OS=Homo sapiens OX=9606 GN=ADGRE2 PE=1 SV=2"	3.9779	0	4	"sp|Q9UHX3|AGRE2_HUMAN"	106818.223239956	132764.158641994	102212.428692492	193748.542452805	165595.869545861	123597.217673981	220557.281910377	273853.115317709	188165.77998793	106818.223239956	165595.869545861	220557.281910377	0.144571416386524	0.219297701219841	0.190161485285198	0.63250889568921	1.04599560069201	0	0	0	0.0534265442604158	0.00114899198417252	0.134554270279134	0.00188581485362959	0.00371119932497766	0.00498809084322953
"sp|Q9UIB8|SLAF5_HUMAN"	"Q9UIB8"	"CD84"	"SLAM family member 5 OS=Homo sapiens OX=9606 GN=CD84 PE=1 SV=1"	9.9148	0	10	"sp|Q9UIB8|SLAF5_HUMAN"	856345.564046889	866504.698106089	845132.359007616	1219766.81885744	1166037.06696319	1137043.10879634	2163918.31557809	2154256.89415257	2223862.79169485	856345.564046889	1166037.06696319	2163918.31557809	0.0124889873816341	0.0357441282182558	0.0172921679580187	0.445348655980073	1.33738104589864	0.0333333333333333	0	0	0.00447305400889895	2.19070442750661e-06	0.0287307699802356	6.56747162000348e-05	3.5765161796435e-07	1.16208714113106e-05
"sp|Q9UIG8|SO3A1_HUMAN"	"Q9UIG8"	"SLCO3A1"	"Solute carrier organic anion transporter family member 3A1 OS=Homo sapiens OX=9606 GN=SLCO3A1 PE=1 SV=3"	1.9225	0	2	"sp|Q9UIG8|SO3A1_HUMAN"	46515.7697179779	54587.6891132896	47385.1764522264	34120.6244679424	14985.4291442534	15245.0354993067	52466.608608604	44833.1787455498	42818.1344036788	47385.1764522264	15245.0354993067	44833.1787455498	0.08951644486398	0.51157810168227	0.108970559423419	-1.63609630031815	-0.0798690176544348	0	0	0	0.00657820382680501	0.510127049677009	0.035153921250446	0.529137995627705	0.00297696666726446	0.00413433208676229
"sp|Q9UIQ6|LCAP_HUMAN"	"Q9UIQ6"	"LNPEP"	"Leucyl-cystinyl aminopeptidase OS=Homo sapiens OX=9606 GN=LNPEP PE=1 SV=3"	26.8791	0	25	"sp|Q9UIQ6|LCAP_HUMAN"	1101236.3636922	1396849.94564442	1309142.89957926	1321159.10317069	1275443.26187435	1301819.24463076	2778466.18749309	2608526.79100459	2566372.21840015	1309142.89957926	1301819.24463076	2608526.79100459	0.119634272925351	0.0176594450111042	0.0423517349783313	-0.00809343667344464	0.994612667362635	0.0123456790123457	0	0	0.76486015529416	8.00234650814632e-05	0.824075135058869	0.000222731977810073	9.55597735621413e-06	4.17215220519676e-05
"sp|Q9UIW2|PLXA1_HUMAN"	"Q9UIW2"	"PLXNA1"	"Plexin-A1 OS=Homo sapiens OX=9606 GN=PLXNA1 PE=1 SV=3"	26.8225	0	25	"sp|Q9UIW2|PLXA1_HUMAN"	328823.620133461	401605.854893861	358133.412901941	423725.578004762	361276.966087225	368934.450948041	965198.851188685	940634.588638164	887346.109617396	358133.412901941	368934.450948041	940634.588638164	0.100922205059705	0.0885492334957322	0.0427467009174106	0.0428673890192961	1.39313725879894	0	0	0	0.550084970877962	1.12559500422001e-05	0.65852466047756	8.2414842522792e-05	1.94454587829177e-06	1.66532903422937e-05
"sp|Q9UJU6|DBNL_HUMAN"	"Q9UJU6"	"DBNL"	"Drebrin-like protein OS=Homo sapiens OX=9606 GN=DBNL PE=1 SV=1"	13.874	0	12	"sp|Q9UJU6|DBNL_HUMAN"	1045024.31810485	989662.1440151	1283014.24447937	1221466.80883627	1006943.95218793	910404.323520185	588672.152423499	585313.900590693	568453.07117851	1045024.31810485	1006943.95218793	585313.900590693	0.140937658894435	0.152175331547721	0.0186547956961681	-0.0535531314531745	-0.836254068067053	0	0	0	0.645011453167373	0.000233006636915461	0.735269028525265	0.000494122010982628	0.000252918099041305	0.000496909676939975
"sp|Q9UKJ1|PILRA_HUMAN"	"Q9UKJ1"	"PILRA"	"Paired immunoglobulin-like type 2 receptor alpha OS=Homo sapiens OX=9606 GN=PILRA PE=1 SV=3"	3.9417	0	4	"sp|Q9UKJ1|PILRA_HUMAN"	191396.289249956	222787.277824845	260165.545159369	496908.261020149	384745.626412057	383870.035437313	521683.60703447	622939.959840114	497638.117364599	222787.277824845	384745.626412057	521683.60703447	0.153161200699772	0.154113315969713	0.121474432099632	0.788238076312883	1.22750824946301	0	0	0	0.00167183633171595	0.000116410722023669	0.0161853140519747	0.000293442876648342	9.7990262943377e-05	0.0002312985711879
"sp|Q9ULV4|COR1C_HUMAN"	"Q9ULV4"	"CORO1C"	"Coronin-1C OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1"	6.9856	0	7	"sp|Q9ULV4|COR1C_HUMAN"	287168.452087423	392372.444910353	300965.197093903	486525.413690041	444924.072774528	401800.062019283	194156.757061009	213944.084408718	192206.090678137	300965.197093903	444924.072774528	194156.757061009	0.174933526335334	0.0953271416880782	0.0601039563689194	0.563962491375904	-0.63237474985235	0.0476190476190476	0	0	0.0309844952570385	0.00254242309000615	0.0932326253680258	0.00371627707685801	9.69553634127183e-05	0.00023119720900186
"sp|Q9UNH7|SNX6_HUMAN"	"Q9UNH7"	"SNX6"	"Sorting nexin-6 OS=Homo sapiens OX=9606 GN=SNX6 PE=1 SV=1"	2.987	0	3	"sp|Q9UNH7|SNX6_HUMAN"	105085.369827467	166670.734629468	171254.139874079	119047.105552819	107720.904098809	102909.093517827	64983.950930245	68019.2327142405	65444.7062063744	166670.734629468	107720.904098809	65444.7062063744	0.250223855401295	0.0753941881754593	0.0247276529495749	-0.629702563209204	-1.34865240368235	0	0	0	0.111973090065266	0.00116779725387514	0.22666067928363	0.00189855069080055	0.000694007810557591	0.00113905950234022
"sp|Q9UNN8|EPCR_HUMAN"	"Q9UNN8"	"PROCR"	"Endothelial protein C receptor OS=Homo sapiens OX=9606 GN=PROCR PE=1 SV=1"	2.9503	0	3	"sp|Q9UNN8|EPCR_HUMAN"	52153.0234723668	32462.722890019	39561.0095207298	66291.3783824609	47900.6522991229	40818.1958595972	82915.2034351226	97346.9219583212	91257.0343169455	39561.0095207298	47900.6522991229	91257.0343169455	0.240916211455731	0.254465978629816	0.0800505175366491	0.275966060991916	1.20585652828882	0	0	0	0.246603430076352	0.000677518934986096	0.38044131937876	0.00119100696992293	0.00172557149942887	0.00251677240528054
"sp|Q9Y228|T3JAM_HUMAN"	"Q9Y228"	"TRAF3IP3"	"TRAF3-interacting JNK-activating modulator OS=Homo sapiens OX=9606 GN=TRAF3IP3 PE=1 SV=2"	1.9972	0	2	"sp|Q9Y228|T3JAM_HUMAN"	29428.4439149779	159398.393859939	27911.5758065512	30997.5331066073	28590.7779546944	163166.474577093	28646.4467603321	25815.652816661	25066.9128769996	29428.4439149779	30997.5331066073	25815.652816661	1.04476004473431	1.03717565339063	0.0712189672748406	0.0749421462435151	-0.188965178148942	0	0	0	0.960474370235058	0.205228114730805	0.977630303838769	0.224373781735152	0.42571469283731	0.434163992084463
"sp|Q9Y265|RUVB1_HUMAN"	"Q9Y265"	"RUVBL1"	"RuvB-like 1 OS=Homo sapiens OX=9606 GN=RUVBL1 PE=1 SV=1"	1.9956	0	2	"sp|Q9Y265|RUVB1_HUMAN"	67671.0436059779	50575.7878160693	146325.601623586	12728.4660211453	50757.5285819003	74326.3149924915	14482.4599224289	25033.5365240344	18481.3563464747	67671.0436059779	50757.5285819003	18481.3563464747	0.579047245295089	0.676583680115185	0.275535634100721	-0.414916812502343	-1.87246799759503	0	0	0	0.165184759335554	0.00217229923392151	0.285125114305297	0.00323183939478746	0.0346259906675433	0.0390053318143658
